Material;Material desc;Grupo art. Desc;Jerar;NEGOCIO desc;Tipo producto;Familia
143086;DISCO DESBASTE GP 4,5X6MM G24 3M;ABRASIVOS;"	CORTE METALES";SOLDADURA Y CORTE;Abrasivos;Disco de desbaste 
143087;DISCO DESBASTE GP 7X6MM G24 3M;ABRASIVOS;"	CORTE METALES";SOLDADURA Y CORTE;Abrasivos;Disco de desbaste 
143088;DISCO DESBASTE GP 9X6MM G24 3M;ABRASIVOS;"	CORTE METALES";SOLDADURA Y CORTE;Abrasivos;Disco de desbaste
143089;DISCO CORTE GP 4,5X1,2MM G46 3M;ABRASIVOS;"	CORTE METALES";SOLDADURA Y CORTE;Abrasivos;Disco de corte
143090;DISCO CORTE GP 7X1,6MM G46 3M;ABRASIVOS;"	CORTE METALES";SOLDADURA Y CORTE;Abrasivos;Disco de corte
143103;"MANGUERA OILFLEX HOT WATER-STEAM  1/2""";MANGUERAS ALIMENTICI;"	SEGMENTO MANG. IND. LC";EMSESA;;
143104;"MANGUERA OILFLEX HOT WATER-STEAM 3/4""";MANGUERAS ALIMENTICI;"	SEGMENTO MANG. IND. LC";EMSESA;;
143105;"MANGUERA OILFLEX HOT WATER-STEAM   1""";MANGUERAS ALIMENTICI;"	SEGMENTO MANG. IND. LC";EMSESA;;
143161;CALZADO PLANCHA LAM CAL A36 (UN);PLANCHA LAMINADO EN CALIENTE;"	PL.LAM.CALIENTE";ACERO;;
143162;"CANCAMO GIRATORIO 1/2"" MOD 8-232-010";CANCAMOS;"	ACCESORIOS AMARRE";MANEJO DE CARGA;Cancamos;Cáncamo giratorio
143163;BOBINA 500 M. CINTA TEXTIL 1100 KG. 25MM;ACCESORIOS CULTIVO;"	ACCESORIOS AMARRE";MANEJO DE CARGA;;
143164;CAJA 500 HEBILLAS PARA CINTA DE 25MM;ACCESORIOS CULTIVO;"	ACCESORIOS AMARRE";MANEJO DE CARGA;;
143165;ROLLO 100 M. CINTA TEXTIL 40MM 5000 KG;ACCESORIOS CULTIVO;"	ACCESORIOS AMARRE";MANEJO DE CARGA;;
143167;TENSOR PARA CINTA DE 25MM;ACCESORIOS CULTIVO;"	ACCESORIOS AMARRE";MANEJO DE CARGA;;
143168;HEBILLAS PARA CINTA TEXTIL DE 40MM;ACCESORIOS CULTIVO;"	ACCESORIOS AMARRE";MANEJO DE CARGA;;
143179;VALVULA DE BLOQUEO PS856P 1/2 NPT PARKER;FILTROS FRL;"	FILTRACION";EMSESA;;
143211;MASCARA ELIPSE P3 (M/L) SPR501;RESPIRACION REUTILIZABLE;"	PROTECCION RESPIRATORIA";SEGURIDAD INDUSTRIAL;;
143225;EQUIPO SOLDADURA RAIL RUNNER 2 SM-WC-RR-;EQ.Y ACC.P.AUTOMAT.;"	PR.Y TERMINAC.";SOLDADURA Y CORTE;Maquinas de soldar;Equipo de soldadura
143232;KIT VENTOSAS SM-MST-0541-10-02-00-0;EQ.Y ACC.P.AUTOMAT.;"	PR.Y TERMINAC.";SOLDADURA Y CORTE;;
143236;COMPRESOR AUTONOMO KAESER M57;COMPR. CHIG. PNEUMAT;"	ENERGIA";SOLDADURA Y CORTE;Compresores;Compresor autónomo
143245;PLETINA GALVANIZ 100X10X6 MTS ;Barras Lam.Plana Nac;"	DIV.PROYECTOS";ACERO;;
143246;PLETINA GALVANIZ 38X5 X6MTS;Barras Lam.Plana Nac;"	DIV.PROYECTOS";ACERO;;
143247;PLETINA GALVANIZ 32X5X6MTS;Barras Lam.Plana Nac;"	DIV.PROYECTOS";ACERO;;
143248;PLETINA GALVANIZ 63X8X6MTS;Barras Lam.Plana Nac;"	DIV.PROYECTOS";ACERO;;
143263;BOMBA T6E-062-1R00-A100 PARKER;Bombas Hid Movil;"	REPUESTOS HID MOVILES";EMSESA;;
143273;"VAL COM 6"" OS&Y UL/FM ANSI B16.1 300 FV";VALVULAS HP MA;"	VVS HP APLICACION y MARCA";EMSESA;;
143274;"VAL COM 10"" OS&Y UL/FM ANSI B16.1 300 FV";VALVULAS HP MA;"	VVS HP APLICACION y MARCA";EMSESA;;
143275;"VAL COM 12"" OS&Y UL/FM ANSI B16.1 300 FV";VALVULAS HP MA;"	VVS HP APLICACION y MARCA";EMSESA;;
143276;"VAL COM 16"" OS&Y UL/FM ANSI B16.1 250 FV";VALVULAS HP MA;"	VVS HP APLICACION y MARCA";EMSESA;;
143277;"VAL COM 6"" NRS UL/FM ANSI B16.1 300 FV";VALVULAS HP MA;"	VVS HP APLICACION y MARCA";EMSESA;;
143280;MAQUINA LINCOLN AIR VANTAGE 600I K4394-1;EQUIPOS;"	EQU.Y ACCES.";SOLDADURA Y CORTE;Maquinas de soldar;Máquina de soldar
143286;REGULADOR DE PRESIÓN R210G02A PARKER;FILTROS FRL;"	FILTRACION";EMSESA;;
143287;ELEMENTO PARKER 925520;FILTROS HIDRAULICOS;"	FILTRACION";EMSESA;;
143303;BLOQUEO INTERRUPTOR 12.7MM MASTER S2392;SISTEMA DE BLOQUEO;"	PROTECCION PASIVA";SEGURIDAD INDUSTRIAL;;
143314;SELLO INSPECCION VISUAL - 25940;Sistemas Vehiculares;"	ANSUL";SEGURIDAD INDUSTRIAL;;
143351;ALAMBRE PIPELINER 81M - 1,2MM (11,3 KG);ALAMBRE TUB.C/PR.GAS;"	SOLDADURA ESTRUCTURAL";SOLDADURA Y CORTE;Soldaduras;Alambre
143352;VALVULA PARKER 4M4F-RH4A-BNT-SS-K2;VALVULAS INSTRUMENTACION;"	INST.PARKER CPI";EMSESA;;
143364;CONECTOR TEE 31980610 LEGRIS;TUB(AC) FITTINGS HID;"	CONDUCCION DE FLUIDOS";EMSESA;;
143365;FILTRO 926890Q PARKER;FILTROS HIDRAULICOS;"	FILTRACION";EMSESA;;
143388;DISCO LIJA PFERD 80 FS 180-22 A 16;ABRASIVOS PFERD;"	CORTE METALES";SOLDADURA Y CORTE;Abrasivos;Disco de corte
143397;"DISCO DE DESBASTE CUBITRON II 4 1/2"" X 7";ABRASIVOS;"	CORTE METALES";SOLDADURA Y CORTE;Abrasivos;Disco de desbaste
143398;"DISCO DE DESBASTE CUBITRON II 9"" X 7MM";ABRASIVOS;"	CORTE METALES";SOLDADURA Y CORTE;Abrasivos;Disco de desbaste
143428;"CILINDRO NEUMATICO PARKER 2 BB2AU14A-25""";CILINDROS NEUMATICOS;"	CILINDROS";EMSESA;;
143429;"CABLE CENTRAL 5/8""X30MT";ESTROBOS FORESTALES;"	ESTROBOS CABLES IZAJE TRACCIÓN";MANEJO DE CARGA;;
143442;"CABLE CENTRAL 3/4""X30MT";ESTROBOS FORESTALES;"	ESTROBOS CABLES IZAJE TRACCIÓN";MANEJO DE CARGA;;
143455;BLOQUEO CABLE ATOX 8411;SISTEMA DE BLOQUEO;"	PROTECCION PASIVA";SEGURIDAD INDUSTRIAL;;
143459;BINS ORGANIZADOR 15 UN 10X16X7.4CM;AUTOMATIZACION;"	PR.Y TERMINAC.";SOLDADURA Y CORTE;Accesorios soldaduras;Bins organizador 
143460;BINS ORGANIZADOR 9 UN. 15X24X12.5CM;AUTOMATIZACION;"	PR.Y TERMINAC.";SOLDADURA Y CORTE;Accesorios soldaduras;
143471;BINS ORGANIZADOR 15 UN SOP ACERO 54X33CM;AUTOMATIZACION;"	PR.Y TERMINAC.";SOLDADURA Y CORTE;Accesorios soldaduras;Bins organizador 
143474;CORTADORA DE MANGUERA A/C;ACOPLES Y ACCESORIOS;"	CONEXION INDUSTRIAL";EMSESA;;
143475;"MANGUERA GENERICA A/C 1/2""";ACOPLES Y ACCESORIOS;"	CONEXION INDUSTRIAL";EMSESA;;
143476;ACOPLE RECTO CON O RING 1/2;ACOPLES Y ACCESORIOS;"	CONEXION INDUSTRIAL";EMSESA;;
143477;ACOPLE 45 CON O RING 5/16;ACOPLES Y ACCESORIOS;"	CONEXION INDUSTRIAL";EMSESA;;
143478;ACOPLE 90CON O RING 13/32;ACOPLES Y ACCESORIOS;"	CONEXION INDUSTRIAL";EMSESA;;
143479;ACOPLE C/VALV CARGA 90 C/O RING H 5/16;ACOPLES Y ACCESORIOS;"	CONEXION INDUSTRIAL";EMSESA;;
143480;ACOPLE C/VALV CARGA 45 C/O RING H 13/32;ACOPLES Y ACCESORIOS;"	CONEXION INDUSTRIAL";EMSESA;;
143481;ACOPLE C/VALV CARGA 45 C/O RING H 5/16;ACOPLES Y ACCESORIOS;"	CONEXION INDUSTRIAL";EMSESA;;
143482;ACOPLE C/VALV CARGA 45 C/O RING H 1/2;ACOPLES Y ACCESORIOS;"	CONEXION INDUSTRIAL";EMSESA;;
143483;ACOPLE C/VALV CARGA REC C/O RING H 13/32;ACOPLES Y ACCESORIOS;"	CONEXION INDUSTRIAL";EMSESA;;
143484;ACOPLE MACHO INVERTIDO RECTO 13/32 A/C;ACOPLES Y ACCESORIOS;"	CONEXION INDUSTRIAL";EMSESA;;
143485;ACOPLE MACHO INVERTIDO RECTO 5/16 A/C;ACOPLES Y ACCESORIOS;"	CONEXION INDUSTRIAL";EMSESA;;
143486;ACOPLE MACHO INVERTIDO RECTO 1/2 A/C;ACOPLES Y ACCESORIOS;"	CONEXION INDUSTRIAL";EMSESA;;
143488;ACOPLE MACHO IVERTIDO 45 5/16 A/C;ACOPLES Y ACCESORIOS;"	CONEXION INDUSTRIAL";EMSESA;;
143490;ACOPLE MACHO IVERTIDO 90 13/32 A/C;ACOPLES Y ACCESORIOS;"	CONEXION INDUSTRIAL";EMSESA;;
143491;ACOPLE MACHO IVERTIDO 90 5/16 A/C;ACOPLES Y ACCESORIOS;"	CONEXION INDUSTRIAL";EMSESA;;
143492;ACOPLE MACHO IVERTIDO 90 1/2 A/C;ACOPLES Y ACCESORIOS;"	CONEXION INDUSTRIAL";EMSESA;;
143493;KIT O RING A/C 265 PIEZAS;ACOPLES Y ACCESORIOS;"	CONEXION INDUSTRIAL";EMSESA;;
143499;ACOPLE GENERICO 1JS43-8-4;ACOPLES SEGURO;"	MANGUERAS HIDRAULICAS";EMSESA;;
143500;PLANCHA GRUESA ASTM A36 20X2440 NCH203;PLANCHA GRUESA;"	PLANC.GRUESA";ACERO;;
143509;"VARILLA OXYCUT NACIONAL 36""X33UN";OXICORTE;"	CORTE METALES";SOLDADURA Y CORTE;;
143510;CUADRADO GALVANIZADO 60X60X1,5X5200MM;PERFILES ACERO;"	CAÑERIAS";ACERO;;
143512;ANGULO 20X20X3,0MM;PERFILES ACERO;"	CAÑERIAS";ACERO;;
143513;"CABLE SUPERFLEX 1/2""";CABLES INDUSTRIALES;"	CABLES DE ACERO";MANEJO DE CARGA;;
143514;ALCOHOL GEL  BIDON 5LT;BLOQUEADORES SOLARES;"	PROTECCION PASIVA";SEGURIDAD INDUSTRIAL;Protección dérmica;
143515;RECTANGULO GALVANIZADO 150X50X5MM;PERFILES ACERO;"	CAÑERIAS";ACERO;;
143521;CUADRADO GALVANIZADO 60X60X1,5X7000MM;PERFILES ACERO;"	CAÑERIAS";ACERO;;
143522;"VAL.SWING CHECK DS V-3133 DN150 6""";VALVULAS INSTRUMENTACION;"	INST.PARKER CPI";EMSESA;;
143523;"VAL. GLOBO ANG. DS V-2215 DN65 2 1/2""";Valvulas Modulantes;"	VALVULAS STANDAR";EMSESA;;
143525;PLACA IDENTIFICACION GRILLETES KINGLIFT;GRILLETES;"	ACCESORIOS AMARRE";MANEJO DE CARGA;;
143555;"VALV. BOLA 2014N INOX NPT 1/2"" GENEBRE";VALVULAS GENEBRE;"	VALVULAS NICHO";EMSESA;;
143569;"VAL MAR 2"" WF CI/316/EPDM 2109 GENEBRE";VALVULAS GENEBRE;"	VALVULAS NICHO";EMSESA;;
143570;"VAL MAR 21/2"" WF CI/316/EPDM 2109GENEBRE";VALVULAS GENEBRE;"	VALVULAS NICHO";EMSESA;;
143571;"VAL MAR 3"" WF CI/316/EPDM 2109 GENEBRE";VALVULAS GENEBRE;"	VALVULAS NICHO";EMSESA;;
143572;"VAL MAR 4"" WF CI/316/EPDM 2109 GENEBRE";VALVULAS GENEBRE;"	VALVULAS NICHO";EMSESA;;
143573;"VAL MAR 6"" WF CI/316/EPDM 2109 GENEBRE";VALVULAS GENEBRE;"	VALVULAS NICHO";EMSESA;;
143584;ESMALTE INDUSTRIAL GRIS GALON;PINTURAS;"	GALVANIZADOS";ACERO;;
143610;TERMOMETRO INFRARROJO;ACCESORIOS PROTECCION PASIVA;"	PROTECCION PASIVA";SEGURIDAD INDUSTRIAL;Detectores de gases;
143631;ALAMBRE MIG 80S-B2 1,0MM DURAMAX;ELECTRODO ACERO AL CARBONO;"	SOLDADURA ESTRUCTURAL";SOLDADURA Y CORTE;Soldaduras;Alambre mig
143694;KIT CARGA NITROGENO VG3.250.1.TS2.1 PARK;ACUMULADORES/REPUEST;"	CILINDROS";EMSESA;;
143726;BOMBA T7ES0621RA100 PALETAS PARKER;BOMBAS HIDRA/REPUEST;"	HIDRAULICA MOVIL";EMSESA;;
143737;ALCOHOL GEL SUNWORK 1 LT;BLOQUEADORES SOLARES;"	PROTECCION PASIVA";SEGURIDAD INDUSTRIAL;Protección dérmica;
143738;VALV. SOLENOIDE 08F23C2140ACF4C05 PARKER;VALVULAS HIDRAULICAS;"	VALVULAS INDUSTRIALES";EMSESA;;
143741;MASCARILLA DESECHABLE KN95 UNID;RESPIRADORES DESCART;"	PROTECCION RESPIRATORIA";SEGURIDAD INDUSTRIAL;Protección respiratoria;
143748;BATERIA ENERGIZER 9V;ACCESORIOS PROTECCION PASIVA;"	PROTECCION PASIVA";SEGURIDAD INDUSTRIAL;;
143753;DUCHA-LAVAOJOS ACERO CL-001 KIT ABS;ACCESORIOS PROTECCION PASIVA;"	PROTECCION PASIVA";SEGURIDAD INDUSTRIAL;;
143754;CABLE KFORESTOP 26 MM;CABLES TRACCIÓN;"	CABLES DE ACERO";MANEJO DE CARGA;;
143759;BUZO PROSHIELD 60  T-L;ROPA DESECHABLE;"	Calzado de Seguridad";SEGURIDAD INDUSTRIAL;;
143760;BUZO PROSHIELD 60  T-M;ROPA DESECHABLE;"	Calzado de Seguridad";SEGURIDAD INDUSTRIAL;;
143858;SELLO ESPEJO PC0651-P;Motores y Rep Hid Mo;"	REPUESTOS HID MOVILES";EMSESA;;
143914;ANILLO EOLASTICO ED14X1.5VITX PARKEER;TUB(AC) FITTINGS HID;"	CONDUCCION DE FLUIDOS";EMSESA;;
143935;PROTECTOR FACIAL CORONAVIRUS;VISORES;"	PROTECCION FACIAL";SEGURIDAD INDUSTRIAL;Protección facial;
143936;MASCARILLA DESECHABLE KN95 UNID COVID19;RESPIRADORES DESCART;"	PROTECCION RESPIRATORIA";SEGURIDAD INDUSTRIAL;;
143948;TUBING PFA 104-0375062-NT-25 PARKER;TUBOS NO METALICOS;"	CONDUCCION DE FLUIDOS";EMSESA;;
143949;ADHESIVO LOCTITE EA 9153 TB2OZ 2473679;Cintas Adhes Silicon;"	PR.Y TERMINAC.";SOLDADURA Y CORTE;Adhesivos;Adhesivo 
143969;"BROCHA 1/2"" X 2""CERDA TECNOFILL";LIMPIEZA INDUSTRIAL;"	PR.Y TERMINAC.";SOLDADURA Y CORTE;Preparación de superficies;Brocha
143981;SIL AL TEM LOCTITE SI596 CR300ML 2473678;Cintas Adhes Silicon;"	PR.Y TERMINAC.";SOLDADURA Y CORTE;Siliconas;
143985;ADHESIVO LOCTITE 495 BO20G;Cintas Adhes Silicon;"	PR.Y TERMINAC.";SOLDADURA Y CORTE;Siliconas;Adhesivo 
143987;TRAB B. RESIST LOCTITE222 BO50ML 2473597;Cintas Adhes Silicon;"	PR.Y TERMINAC.";SOLDADURA Y CORTE;Siliconas;Trabador de baja resistencia 
144004;"BROCHA 1/2"" X 4""CERDA TECNOFILL C/M";LIMPIEZA INDUSTRIAL;"	PR.Y TERMINAC.";SOLDADURA Y CORTE;Preparación de superficies;Brocha
144059;HSS-5% CO SET PLAST.BOX. 1-13 BY 0.5;HERRAMIENTAS MANUALES;"	PR.Y TERMINAC.";SOLDADURA Y CORTE;Otras herramientas manuales;Set de brocas HSS  
144090;ALCOHOL GEL  1 LT;BLOQUEADORES SOLARES;"	PROTECCION PASIVA";SEGURIDAD INDUSTRIAL;Protección dérmica;
144126;3M 2210 CINTA DE ENMASCARAR 48 X 40 M;Cintas Adhes Silicon;"	PR.Y TERMINAC.";SOLDADURA Y CORTE;Cintas de enmascarar;
144127;3M 5702 CINTA DELIMIT AMARI/NEG 50X33MM;Cintas Adhes Silicon;"	PR.Y TERMINAC.";SOLDADURA Y CORTE;Cintas de enmascarar;
144139;3M 440 SILICONA NEUTRA;Cintas Adhes Silicon;"	PR.Y TERMINAC.";SOLDADURA Y CORTE;Siliconas;
144143;3M NOVEC CONTACT CLEANER 325 ML;Solvente y Lubricant;"	PR.Y TERMINAC.";SOLDADURA Y CORTE;Limpiadores;Limpiador de contactos
144145;3M 5-WAY PENETRANT, LIGHT AMBER, 16.8OZ;Solvente y Lubricant;"	PR.Y TERMINAC.";SOLDADURA Y CORTE;Limpiadores;Penetrante
144168;PL L/C GALVANI 8,0X1000X3000MM  203,52KG;PLANCHA LAMINADO EN CALIENTE;"	PL.LAM.CALIENTE";ACERO;;
144174;"DISCOS LIJA CUBITRON II 4,5"" 36+ 987C";ABRASIVOS;"	CORTE METALES";SOLDADURA Y CORTE;Abrasivos;Discos de lija 
144175;"DISCOS LIJA CUBITRON II 7"" 36+ 987C";ABRASIVOS;"	CORTE METALES";SOLDADURA Y CORTE;Abrasivos;Discos de lija 
144202;PLETINA GALVANIZADA 100X6X6000MM;Barras Lam.Plana Nac;"	DIV.PROYECTOS";ACERO;;
144204;CALCETIN TERMICO COBRE EDELBROCK CE-120;ROPA DE TRABAJO;"	TEXTIL";SEGURIDAD INDUSTRIAL;;
144205;PISO P30 DENTADO NEGRO 250X50X3MM 3 MTS;PARRILLAS DE PISO;"	PISO ESTRUCTURAL";ACERO;;
144211;TRANS. PRESIÓN MBS3000 2211- 1 AB04;INSTRUMENTOS ANALOGO;"	INSRUMENTOS MEDCION HID";EMSESA;;
144212;VALVULA DUPLOMATIC DS5-S3/11N-A110-50K;VALVULAS HIDRAULICAS;"	VALVULAS INDUSTRIALES";EMSESA;;
144219;PORTABLE RAM 10T;HERRAMIENTAS MANUALES;"	PR.Y TERMINAC.";SOLDADURA Y CORTE;Otras herramientas manuales;Portable ram 10T
144241;ARNES SEGMA PATAGON (ADP) 41104204E;PROTECCION DE CAIDAS;"	PROTECCION CAIDAS";SEGURIDAD INDUSTRIAL;;
144256;CASCO GORRA V-GARD 950 GVF1A-80A000G-000;PROT CABEZA;"	PROTECCION CABEZA";SEGURIDAD INDUSTRIAL;;
144269;CANAL GALVANIZADA 250X50X5MM;PERFILES ACERO;"	CAÑERIAS";ACERO;;
144270;BACKING CERAMICO 1G6-RD;ACCESORIOS;"	EQU.Y ACCES.";SOLDADURA Y CORTE;;
144291;VDF 020LD-030CD-050LD NP:INV637Y21;ACCESORIOS Y REPUEST;"	SISTEMAS DE LEVANTE";MANEJO DE CARGA;;
144313;FITTING ERMETO PARKER W12S71;TUB(AC) FITTINGS HID;"	CONDUCCION DE FLUIDOS";EMSESA;;
144340;BOTIN A SHOE DKR KAYES THC 2450 N-41;CALZADO DE CUERO;"	ZAPATOS DE CUERO";SEGURIDAD INDUSTRIAL;Calzado;
146975;FLEXIBLE EMSESA 07088-014A7;FLEXIBLES OEM;"	PARKER INDUSTRIAL";EMSESA;MANGUERAS HIDRAULICAS;FLEXIBLES
147093;FLEXIBLE EMSESA HA7707;FLEXIBLES OEM;"	PARKER INDUSTRIAL";EMSESA;MANGUERAS HIDRAULICAS;FLEXIBLES
147109;FLEXIBLE EMSESA HA8059;FLEXIBLES OEM;"	PARKER INDUSTRIAL";EMSESA;MANGUERAS HIDRAULICAS;FLEXIBLES
147524;"PROTECCION PLASTICA 4"" (TRAMO 3 METROS)";MANGUERAS;"	PARKER INDUSTRIAL";EMSESA;;
149412;FILTRO TRANSMISION DONALDSON P576064;Filtros Hidraulicos Donaldson;"	FILTRACION";EMSESA;;
149418;FILTRO AIRE DONALDSON P543614;Filtro Aire Movil;"	FILTRACION";EMSESA;;
152531;MANGUERA PARKER 482ST-4;MANGUERAS;"	PARKER INDUSTRIAL";EMSESA;;
152532;ACOPLE PARKER 11343-4-4C;ACOPLES PLG;"	PARKER INDUSTRIAL";EMSESA;;
152533;MANGUERA PARKER 482ST-6;MANGUERAS;"	PARKER INDUSTRIAL";EMSESA;;
152534;MANGUERA PARKER 482ST-12;MANGUERAS;"	PARKER INDUSTRIAL";EMSESA;;
152535;ACOPLE PARKER 11343-6-4C;ACOPLES PLG;"	PARKER INDUSTRIAL";EMSESA;;
152536;ACOPLE PARKER 11343-6-6C;ACOPLES PLG;"	PARKER INDUSTRIAL";EMSESA;;
152563;ACOPLE PARKER 10643-8-12C;ACOPLES PLG;"	PARKER INDUSTRIAL";EMSESA;;
155562;PLANCHA LAM CAL 1,85X1000X6000MM;PLANCHA LAMINADO EN CALIENTE;"	PL.LAM.CALIENTE";ACERO;;
155563;PLANCHA GRUESA ASTM A36 18X2440 NCH203;PLANCHA GRUESA;"	PLANC.GRUESA";ACERO;;
156833;FLEXIBLE EMSESA HA6449;FLEXIBLES OEM;"	PARKER INDUSTRIAL";EMSESA;MANGUERAS HIDRAULICAS;FLEXIBLES
157020;FLEXIBLE EMSESA HA7834;FLEXIBLES OEM;"	PARKER INDUSTRIAL";EMSESA;MANGUERAS HIDRAULICAS;FLEXIBLES
157033;FLEXIBLE EMSESA 58F-60-41530;FLEXIBLES OEM;"	PARKER INDUSTRIAL";EMSESA;MANGUERAS HIDRAULICAS;FLEXIBLES
157034;FLEXIBLE EMSESA 426-875-2510;FLEXIBLES OEM;"	PARKER INDUSTRIAL";EMSESA;MANGUERAS HIDRAULICAS;FLEXIBLES
157045;"KIT DE SELLOS VVS GUILLOTINA BI 12""";VALVULAS ITT;"	VVS HP APLICACION y MARCA";EMSESA;;
157049;PLETINA GALVANIZADA 63X6X6000MM 18,87KG;Barras Lam.Plana Nac;"	DIV.PROYECTOS";ACERO;;
157058;PLANCHA GRUESA ASTM A36 22X2440 NCH203;PLANCHA GRUESA;"	PLANC.GRUESA";ACERO;;
157059;PLANCHA GRUESA ASTM A36 32X2440 NCH203;PLANCHA GRUESA;"	PLANC.GRUESA";ACERO;;
157060;CARDA PBG 1919/6 INOX 0,60;LIMAS PFERD;"	CORTE METALES";SOLDADURA Y CORTE;Abrasivos;Carda
157062;ESLINGA DE TIRO DE CAMION 56 TON x 6 MT;ESLINGAS TUBULARES;"	ESLINGAS SINTÉTICAS";MANEJO DE CARGA;;
157067;RECTANGULO 200X70X5MM  X10 MTS;PERFILES ACERO;"	CAÑERIAS";ACERO;;
157071;ANG LAM GALV 100X100X10X6000 90KG;ANGULOS LAM.NACIONAL;"	PERFILES";ACERO;;
157072;ANG LAM GALVANIZADO 40X40X4X6000;ANGULOS LAM.NACIONAL;"	PERFILES";ACERO;;
157157;FLEXIBLE EMSESA 198-03-72290;FLEXIBLES OEM;"	PARKER INDUSTRIAL";EMSESA;MANGUERAS HIDRAULICAS;FLEXIBLES
157158;FLEXIBLE EMSESA HA0986;FLEXIBLES OEM;"	PARKER INDUSTRIAL";EMSESA;MANGUERAS HIDRAULICAS;FLEXIBLES
157159;FLEXIBLE EMSESA HA1413;FLEXIBLES OEM;"	PARKER INDUSTRIAL";EMSESA;MANGUERAS HIDRAULICAS;FLEXIBLES
157160;FLEXIBLE EMSESA HA2185;FLEXIBLES OEM;"	PARKER INDUSTRIAL";EMSESA;MANGUERAS HIDRAULICAS;FLEXIBLES
157171;FLEXIBLE EMSESA HA7461;FLEXIBLES OEM;"	PARKER INDUSTRIAL";EMSESA;MANGUERAS HIDRAULICAS;FLEXIBLES
157172;FLEXIBLE EMSESA KOM-KITFITTING;FLEXIBLES OEM;"	PARKER INDUSTRIAL";EMSESA;MANGUERAS HIDRAULICAS;FLEXIBLES
157208;FILTRO DE ACEITE BALDWIN B7011;BALDWIN;"	FILTRACION";EMSESA;;
157212;FLEXIBLE EMSESA 07089-01209;FLEXIBLES OEM;"	PARKER INDUSTRIAL";EMSESA;MANGUERAS HIDRAULICAS;FLEXIBLES
157213;FLEXIBLE EMSESA 07099-01016;FLEXIBLES OEM;"	PARKER INDUSTRIAL";EMSESA;MANGUERAS HIDRAULICAS;FLEXIBLES
157214;FLEXIBLE EMSESA 198-71-62270;FLEXIBLES OEM;"	PARKER INDUSTRIAL";EMSESA;MANGUERAS HIDRAULICAS;FLEXIBLES
157215;FLEXIBLE EMSESA HA3159;FLEXIBLES OEM;"	PARKER INDUSTRIAL";EMSESA;MANGUERAS HIDRAULICAS;FLEXIBLES
157216;FLEXIBLE EMSESA HA6250;FLEXIBLES OEM;"	PARKER INDUSTRIAL";EMSESA;MANGUERAS HIDRAULICAS;FLEXIBLES
157217;FLEXIBLE EMSESA HA6330;FLEXIBLES OEM;"	PARKER INDUSTRIAL";EMSESA;MANGUERAS HIDRAULICAS;FLEXIBLES
157218;FLEXIBLE EMSESA HA6340;FLEXIBLES OEM;"	PARKER INDUSTRIAL";EMSESA;MANGUERAS HIDRAULICAS;FLEXIBLES
157219;FLEXIBLE EMSESA HA6343;FLEXIBLES OEM;"	PARKER INDUSTRIAL";EMSESA;MANGUERAS HIDRAULICAS;FLEXIBLES
157220;FLEXIBLE EMSESA HA7331;FLEXIBLES OEM;"	PARKER INDUSTRIAL";EMSESA;MANGUERAS HIDRAULICAS;FLEXIBLES
157221;FLEXIBLE EMSESA HA7409;FLEXIBLES OEM;"	PARKER INDUSTRIAL";EMSESA;MANGUERAS HIDRAULICAS;FLEXIBLES
157222;FLEXIBLE EMSESA HA8095;FLEXIBLES OEM;"	PARKER INDUSTRIAL";EMSESA;MANGUERAS HIDRAULICAS;FLEXIBLES
157223;FLEXIBLE EMSESA VW4075;FLEXIBLES OEM;"	PARKER INDUSTRIAL";EMSESA;MANGUERAS HIDRAULICAS;FLEXIBLES
157225;FLEXIBLE EMSESA 07088-40606;FLEXIBLES OEM;"	PARKER INDUSTRIAL";EMSESA;MANGUERAS HIDRAULICAS;FLEXIBLES
157226;FLEXIBLE EMSESA 07088-012A5;FLEXIBLES OEM;"	PARKER INDUSTRIAL";EMSESA;MANGUERAS HIDRAULICAS;FLEXIBLES
157227;FLEXIBLE EMSESA HA8275;FLEXIBLES OEM;"	PARKER INDUSTRIAL";EMSESA;MANGUERAS HIDRAULICAS;FLEXIBLES
157228;FLEXIBLE EMSESA HA7836;FLEXIBLES OEM;"	PARKER INDUSTRIAL";EMSESA;MANGUERAS HIDRAULICAS;FLEXIBLES
157229;FLEXIBLE EMSESA HA8351;FLEXIBLES OEM;"	PARKER INDUSTRIAL";EMSESA;MANGUERAS HIDRAULICAS;FLEXIBLES
157230;FLEXIBLE EMSESA 07123-20624;FLEXIBLES OEM;"	PARKER INDUSTRIAL";EMSESA;MANGUERAS HIDRAULICAS;FLEXIBLES
157231;FLEXIBLE EMSESA 07123-20617;FLEXIBLES OEM;"	PARKER INDUSTRIAL";EMSESA;MANGUERAS HIDRAULICAS;FLEXIBLES
157232;FLEXIBLE EMSESA HA5566;FLEXIBLES OEM;"	PARKER INDUSTRIAL";EMSESA;MANGUERAS HIDRAULICAS;FLEXIBLES
157233;FLEXIBLE EMSESA HA7421;FLEXIBLES OEM;"	PARKER INDUSTRIAL";EMSESA;MANGUERAS HIDRAULICAS;FLEXIBLES
157238;MANGUERA PARKER 801PLUS-4-RED-RL;MANGUERAS;"	PARKER INDUSTRIAL";EMSESA;;
157275;FLEXIBLE EMSESA 561-61-82310;FLEXIBLES OEM;"	PARKER INDUSTRIAL";EMSESA;MANGUERAS HIDRAULICAS;FLEXIBLES
